model_type,model_timestamp,classes,imaging_date,tray,filename,conserved_identifier,infected_threshold,healthy_threshold,sal_threshold,inf_gate,spor_th,leaf_mask_th,clear_patches,hyphal_patches,conidiophore_patches,sporulating_pct,discarded_patches,severity_rate_patch,Gradient-SG_sr2,GradCAM_sr2,Gradient_sr2,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,072-W2021011-463_R1,W2021011-463,0.95,0.3,0.5,0.3,0.5,0.2,626,25,0,0,38,3.84,0.28,0.99,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,073-W2021006-017_R1,W2021006-017,0.95,0.3,0.5,0.3,0.5,0.2,508,114,3,0.48,62,18.72,1.37,5.35,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,074-W2021006-017_R1,W2021006-017,0.95,0.3,0.5,0.3,0.5,0.2,138,474,41,6.278713629,58,78.87,6.49,24.29,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,075-W2021006-017_R1,W2021006-017,0.95,0.3,0.5,0.3,0.5,0.2,277,332,20,3.179650238,74,55.96,4.4,16.31,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,076-W2021009-162_R1,W2021009-162,0.95,0.3,0.5,0.3,0.5,0.2,332,266,2,0.333333333,75,44.67,3.16,13.71,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,077-W2021009-162_R1,W2021009-162,0.95,0.3,0.5,0.3,0.5,0.2,467,141,0,0,81,23.19,1.61,6.53,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,078-W2021009-162_R1,W2021009-162,0.95,0.3,0.5,0.3,0.5,0.2,203,412,7,1.125401929,78,67.36,4.87,20.06,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,079-W2021006-011_R1,W2021006-011,0.95,0.3,0.5,0.3,0.5,0.2,545,71,0,0,49,11.53,0.89,3.21,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,080-W2021006-011_R1,W2021006-011,0.95,0.3,0.5,0.3,0.5,0.2,593,8,0,0,7,1.33,0.09,0.42,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,081-W2021006-011_R1,W2021006-011,0.95,0.3,0.5,0.3,0.5,0.2,553,84,0,0,43,13.19,0.94,3.93,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,082-W2021010-319_R1,W2021010-319,0.95,0.3,0.5,0.3,0.5,0.2,563,18,0,0,116,3.1,0.23,0.78,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,083-W2021010-319_R1,W2021010-319,0.95,0.3,0.5,0.3,0.5,0.2,500,36,1,0.186219739,148,6.89,0.51,1.86,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,084-W2021010-319_R1,W2021010-319,0.95,0.3,0.5,0.3,0.5,0.2,574,10,0,0,73,1.71,0.14,0.47,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,085-W2021009-164_R1,W2021009-164,0.95,0.3,0.5,0.3,0.5,0.2,389,227,12,1.910828025,64,38.06,2.94,11.31,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,086-W2021009-164_R1,W2021009-164,0.95,0.3,0.5,0.3,0.5,0.2,288,309,5,0.830564784,83,52.16,3.92,15.32,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,087-W2021009-164_R1,W2021009-164,0.95,0.3,0.5,0.3,0.5,0.2,264,352,16,2.53164557,57,58.23,5,18.97,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,088-W2021010-307_R1,W2021010-307,0.95,0.3,0.5,0.3,0.5,0.2,628,1,0,0,55,0.16,0.01,0.05,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,089-W2021010-307_R1,W2021010-307,0.95,0.3,0.5,0.3,0.5,0.2,541,3,1,0.183486239,94,0.73,0.04,0.17,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,090-W2021010-307_R1,W2021010-307,0.95,0.3,0.5,0.3,0.5,0.2,576,6,1,0.171526587,52,1.2,0.09,0.32,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,091-21428M_R1,21428M,0.95,0.3,0.5,0.3,0.5,0.2,403,209,2,0.325732899,70,34.36,2.69,9.68,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,092-21428M_R1,21428M,0.95,0.3,0.5,0.3,0.5,0.2,498,100,0,0,65,16.72,1.36,5.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,093-21428M_R1,21428M,0.95,0.3,0.5,0.3,0.5,0.2,350,205,3,0.537634409,86,37.28,2.9,11.08,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,094-W2021010-315_R1,W2021010-315,0.95,0.3,0.5,0.3,0.5,0.2,669,2,0,0,6,0.3,0.03,0.07,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,095-W2021010-315_R1,W2021010-315,0.95,0.3,0.5,0.3,0.5,0.2,652,5,1,0.151975684,10,0.91,0.06,0.23,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,096-W2021010-315_R1,W2021010-315,0.95,0.3,0.5,0.3,0.5,0.2,657,1,0,0,12,0.15,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,097-W2021009-153_R1,W2021009-153,0.95,0.3,0.5,0.3,0.5,0.2,412,188,0,0,49,31.33,2.45,10.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,098-W2021009-153_R1,W2021009-153,0.95,0.3,0.5,0.3,0.5,0.2,423,186,1,0.163934426,53,30.66,2.36,9.23,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,099-W2021009-153_R1,W2021009-153,0.95,0.3,0.5,0.3,0.5,0.2,252,322,1,0.173913043,51,56.17,4.62,18.39,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,100-21398M_R1,21398M,0.95,0.3,0.5,0.3,0.5,0.2,667,13,0,0,42,1.91,0.13,0.46,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,101-21398M_R1,21398M,0.95,0.3,0.5,0.3,0.5,0.2,694,20,0,0,34,2.8,0.22,0.75,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,102-21398M_R1,21398M,0.95,0.3,0.5,0.3,0.5,0.2,682,11,0,0,48,1.59,0.11,0.4,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,103-NUGGET_R1,NUGGET,0.95,0.3,0.5,0.3,0.5,0.2,275,284,18,3.119584055,115,52.34,4.39,14.54,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,104-NUGGET_R1,NUGGET,0.95,0.3,0.5,0.3,0.5,0.2,215,338,37,6.271186441,88,63.56,5.69,18.01,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,105-NUGGET_R1,NUGGET,0.95,0.3,0.5,0.3,0.5,0.2,342,240,15,2.512562814,100,42.71,3.62,11.93,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,106-W2021011-456_R1,W2021011-456,0.95,0.3,0.5,0.3,0.5,0.2,15,672,63,8.4,20,98,9.3,35.89,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,107-W2021011-456_R1,W2021011-456,0.95,0.3,0.5,0.3,0.5,0.2,20,574,83,12.25997046,29,97.05,8.98,33.38,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,108-W2021011-456_R1,W2021011-456,0.95,0.3,0.5,0.3,0.5,0.2,7,635,70,9.831460674,8,99.02,10.12,37.98,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,109-W2021011-454_R1,W2021011-454,0.95,0.3,0.5,0.3,0.5,0.2,631,18,0,0,46,2.77,0.16,0.6,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,110-W2021011-454_R1,W2021011-454,0.95,0.3,0.5,0.3,0.5,0.2,610,14,0,0,34,2.24,0.14,0.6,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,111-W2021011-454_R1,W2021011-454,0.95,0.3,0.5,0.3,0.5,0.2,482,133,3,0.485436893,95,22.01,1.27,5.75,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,112-W2021009-170_R1,W2021009-170,0.95,0.3,0.5,0.3,0.5,0.2,618,8,0,0,20,1.28,0.09,0.37,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,113-W2021009-170_R1,W2021009-170,0.95,0.3,0.5,0.3,0.5,0.2,646,13,0,0,26,1.97,0.16,0.66,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,114-W2021009-170_R1,W2021009-170,0.95,0.3,0.5,0.3,0.5,0.2,639,10,0,0,16,1.54,0.12,0.55,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,115-W2021009-168_R1,W2021009-168,0.95,0.3,0.5,0.3,0.5,0.2,616,42,0,0,24,6.38,0.47,1.98,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,116-W2021009-168_R1,W2021009-168,0.95,0.3,0.5,0.3,0.5,0.2,622,28,0,0,19,4.31,0.3,1.29,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,1,117-W2021009-168_R1,W2021009-168,0.95,0.3,0.5,0.3,0.5,0.2,597,59,0,0,28,8.99,0.63,2.56,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,001-W2021006-023_R2,W2021006-023,0.95,0.3,0.5,0.3,0.5,0.2,663,10,0,0,13,1.49,0.1,0.34,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,002-W2021006-023_R2,W2021006-023,0.95,0.3,0.5,0.3,0.5,0.2,577,73,0,0,18,11.23,0.86,3.51,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,003-W2021006-023_R2,W2021006-023,0.95,0.3,0.5,0.3,0.5,0.2,603,5,0,0,6,0.82,0.05,0.21,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,004-W2021009-165_R2,W2021009-165,0.95,0.3,0.5,0.3,0.5,0.2,595,25,0,0,28,4.03,0.27,1.13,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,005-W2021009-165_R2,W2021009-165,0.95,0.3,0.5,0.3,0.5,0.2,650,1,0,0,23,0.15,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,006-W2021009-165_R2,W2021009-165,0.95,0.3,0.5,0.3,0.5,0.2,649,3,2,0.305810398,14,0.76,0.05,0.19,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,007-W2021010-312_R2,W2021010-312,0.95,0.3,0.5,0.3,0.5,0.2,646,3,0,0,57,0.46,0.05,0.11,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,008-W2021010-312_R2,W2021010-312,0.95,0.3,0.5,0.3,0.5,0.2,673,4,0,0,25,0.59,0.03,0.13,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,009-W2021010-312_R2,W2021010-312,0.95,0.3,0.5,0.3,0.5,0.2,680,6,0,0,37,0.87,0.06,0.22,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,010-W2021011-458_R2,W2021011-458,0.95,0.3,0.5,0.3,0.5,0.2,666,1,1,0.149700599,4,0.3,0.02,0.06,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,011-W2021011-458_R2,W2021011-458,0.95,0.3,0.5,0.3,0.5,0.2,672,1,0,0,4,0.15,0.01,0.06,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,012-W2021011-458_R2,W2021011-458,0.95,0.3,0.5,0.3,0.5,0.2,662,0,1,0.150829563,5,0.15,0.01,0.02,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,013-W2021009-172_R2,W2021009-172,0.95,0.3,0.5,0.3,0.5,0.2,674,1,0,0,6,0.15,0.01,0.05,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,014-W2021009-172_R2,W2021009-172,0.95,0.3,0.5,0.3,0.5,0.2,672,0,0,0,3,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,015-W2021009-172_R2,W2021009-172,0.95,0.3,0.5,0.3,0.5,0.2,619,1,0,0,6,0.16,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,016-W2021011-474_R2,W2021011-474,0.95,0.3,0.5,0.3,0.5,0.2,643,8,1,0.153374233,8,1.38,0.11,0.36,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,017-W2021011-474_R2,W2021011-474,0.95,0.3,0.5,0.3,0.5,0.2,678,1,0,0,10,0.15,0.01,0.04,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,018-W2021011-474_R2,W2021011-474,0.95,0.3,0.5,0.3,0.5,0.2,572,23,0,0,14,3.87,0.27,1.19,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,019-W2021009-175_R2,W2021009-175,0.95,0.3,0.5,0.3,0.5,0.2,532,8,2,0.36900369,8,1.85,0.11,0.47,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,020-W2021009-175_R2,W2021009-175,0.95,0.3,0.5,0.3,0.5,0.2,613,28,0,0,7,4.37,0.34,1.19,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,021-W2021009-175_R2,W2021009-175,0.95,0.3,0.5,0.3,0.5,0.2,604,5,0,0,7,0.82,0.06,0.3,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,022-W2021011-467_R2,W2021011-467,0.95,0.3,0.5,0.3,0.5,0.2,559,11,0,0,20,1.93,0.14,0.59,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,023-W2021011-467_R2,W2021011-467,0.95,0.3,0.5,0.3,0.5,0.2,554,97,6,0.913242009,80,15.68,1.14,3.89,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,024-W2021011-467_R2,W2021011-467,0.95,0.3,0.5,0.3,0.5,0.2,637,5,0,0,24,0.78,0.06,0.21,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,025-GALENA_R2,GALENA,0.95,0.3,0.5,0.3,0.5,0.2,660,3,0,0,8,0.45,0.03,0.1,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,026-GALENA_R2,GALENA,0.95,0.3,0.5,0.3,0.5,0.2,676,9,0,0,11,1.31,0.11,0.43,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,027-GALENA_R2,GALENA,0.95,0.3,0.5,0.3,0.5,0.2,678,9,0,0,6,1.31,0.09,0.34,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,028-W2021009-161_R2,W2021009-161,0.95,0.3,0.5,0.3,0.5,0.2,625,17,0,0,31,2.65,0.2,0.84,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,029-W2021009-161_R2,W2021009-161,0.95,0.3,0.5,0.3,0.5,0.2,623,11,2,0.314465409,25,2.04,0.15,0.59,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,030-W2021009-161_R2,W2021009-161,0.95,0.3,0.5,0.3,0.5,0.2,559,18,3,0.517241379,37,3.62,0.22,0.9,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,031-W2021011-472_R2,W2021011-472,0.95,0.3,0.5,0.3,0.5,0.2,653,2,0,0,7,0.31,0.02,0.07,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,032-W2021011-472_R2,W2021011-472,0.95,0.3,0.5,0.3,0.5,0.2,641,1,0,0,9,0.16,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,033-W2021011-472_R2,W2021011-472,0.95,0.3,0.5,0.3,0.5,0.2,681,3,0,0,3,0.44,0.04,0.14,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,034-W2021006-008_R2,W2021006-008,0.95,0.3,0.5,0.3,0.5,0.2,696,2,0,0,12,0.29,0.02,0.07,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,035-W2021006-008_R2,W2021006-008,0.95,0.3,0.5,0.3,0.5,0.2,653,10,0,0,29,1.51,0.12,0.4,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,036-W2021006-008_R2,W2021006-008,0.95,0.3,0.5,0.3,0.5,0.2,128,15,0,0,14,10.49,0.66,3.04,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,037-W2021006-025_R2,W2021006-025,0.95,0.3,0.5,0.3,0.5,0.2,588,58,1,0.154559505,51,9.12,0.66,2.76,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,038-W2021006-025_R2,W2021006-025,0.95,0.3,0.5,0.3,0.5,0.2,531,127,2,0.303030303,47,19.55,1.44,5.61,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,039-W2021006-025_R2,W2021006-025,0.95,0.3,0.5,0.3,0.5,0.2,571,64,3,0.470219436,56,10.5,0.68,2.95,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,040-21399M_R2,21399M,0.95,0.3,0.5,0.3,0.5,0.2,697,0,0,0,5,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,041-21399M_R2,21399M,0.95,0.3,0.5,0.3,0.5,0.2,643,1,1,0.15503876,7,0.31,0.02,0.1,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,042-21399M_R2,21399M,0.95,0.3,0.5,0.3,0.5,0.2,691,0,0,0,2,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,043-W2021011-465_R2,W2021011-465,0.95,0.3,0.5,0.3,0.5,0.2,547,90,3,0.46875,49,14.53,1.22,4.45,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,044-W2021011-465_R2,W2021011-465,0.95,0.3,0.5,0.3,0.5,0.2,597,59,1,0.152207002,38,9.13,0.78,2.5,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,045-W2021011-465_R2,W2021011-465,0.95,0.3,0.5,0.3,0.5,0.2,607,43,0,0,35,6.62,0.54,1.8,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,046-SYMPHONY_R2,SYMPHONY,0.95,0.3,0.5,0.3,0.5,0.2,585,80,2,0.299850075,21,12.29,0.93,3.65,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,047-SYMPHONY_R2,SYMPHONY,0.95,0.3,0.5,0.3,0.5,0.2,517,120,3,0.46875,41,19.22,1.38,5.65,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,048-SYMPHONY_R2,SYMPHONY,0.95,0.3,0.5,0.3,0.5,0.2,460,182,6,0.925925926,38,29.01,2.09,9.2,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,049-W2021009-173_R2,W2021009-173,0.95,0.3,0.5,0.3,0.5,0.2,487,116,1,0.165562914,74,19.37,1.17,4.62,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,050-W2021009-173_R2,W2021009-173,0.95,0.3,0.5,0.3,0.5,0.2,648,18,1,0.149925037,43,2.85,0.19,0.73,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,051-W2021009-173_R2,W2021009-173,0.95,0.3,0.5,0.3,0.5,0.2,544,28,0,0,49,4.9,0.29,1.18,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,052-W2021006-004_R2,W2021006-004,0.95,0.3,0.5,0.3,0.5,0.2,603,0,0,0,11,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,053-W2021006-004_R2,W2021006-004,0.95,0.3,0.5,0.3,0.5,0.2,618,1,0,0,8,0.16,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,054-W2021006-004_R2,W2021006-004,0.95,0.3,0.5,0.3,0.5,0.2,663,0,0,0,6,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,055-W2021009-167_R2,W2021009-167,0.95,0.3,0.5,0.3,0.5,0.2,207,352,4,0.710479574,134,63.23,4.41,18.27,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,056-W2021009-167_R2,W2021009-167,0.95,0.3,0.5,0.3,0.5,0.2,259,281,13,2.350813743,143,53.16,3.57,14.74,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,057-W2021009-167_R2,W2021009-167,0.95,0.3,0.5,0.3,0.5,0.2,189,356,10,1.801801802,130,65.95,4.46,18.1,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,058-19040M_R2,19040M,0.95,0.3,0.5,0.3,0.5,0.2,601,4,1,0.165016502,9,0.83,0.05,0.17,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,059-19040M_R2,19040M,0.95,0.3,0.5,0.3,0.5,0.2,615,1,0,0,9,0.16,0.01,0.08,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,060-19040M_R2,19040M,0.95,0.3,0.5,0.3,0.5,0.2,587,7,0,0,11,1.18,0.09,0.3,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,061-W2021011-451_R2,W2021011-451,0.95,0.3,0.5,0.3,0.5,0.2,253,311,24,4.081632653,65,56.97,4.29,16.48,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,062-W2021011-451_R2,W2021011-451,0.95,0.3,0.5,0.3,0.5,0.2,238,322,37,6.197654941,85,60.13,4.25,16.52,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,063-W2021011-451_R2,W2021011-451,0.95,0.3,0.5,0.3,0.5,0.2,585,47,0,0,66,7.44,0.5,1.86,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,064-W2021006-012_R2,W2021006-012,0.95,0.3,0.5,0.3,0.5,0.2,391,233,1,0.16,77,37.44,2.86,11.32,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,065-W2021006-012_R2,W2021006-012,0.95,0.3,0.5,0.3,0.5,0.2,522,129,2,0.306278714,54,20.06,1.55,5.94,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,066-W2021006-012_R2,W2021006-012,0.95,0.3,0.5,0.3,0.5,0.2,318,297,13,2.070063694,64,49.36,3.68,15.22,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,067-W2021011-457_R2,W2021011-457,0.95,0.3,0.5,0.3,0.5,0.2,681,32,1,0.140056022,20,4.62,0.35,1.24,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,068-W2021011-457_R2,W2021011-457,0.95,0.3,0.5,0.3,0.5,0.2,608,83,2,0.288600289,52,12.27,0.84,3.35,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,069-W2021011-457_R2,W2021011-457,0.95,0.3,0.5,0.3,0.5,0.2,627,52,3,0.439882698,52,8.06,0.53,1.86,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,070-W2021011-463_R2,W2021011-463,0.95,0.3,0.5,0.3,0.5,0.2,647,5,0,0,5,0.77,0.05,0.15,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,071-W2021011-463_R2,W2021011-463,0.95,0.3,0.5,0.3,0.5,0.2,631,10,0,0,41,1.56,0.1,0.35,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,072-W2021011-463_R2,W2021011-463,0.95,0.3,0.5,0.3,0.5,0.2,595,18,0,0,12,2.94,0.19,0.72,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,073-W2021006-017_R2,W2021006-017,0.95,0.3,0.5,0.3,0.5,0.2,580,64,6,0.923076923,38,10.77,0.82,3.11,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,074-W2021006-017_R2,W2021006-017,0.95,0.3,0.5,0.3,0.5,0.2,437,199,15,2.304147465,57,32.87,2.59,9.8,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,075-W2021006-017_R2,W2021006-017,0.95,0.3,0.5,0.3,0.5,0.2,407,202,27,4.245283019,73,36.01,2.85,10.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,076-W2021009-162_R2,W2021009-162,0.95,0.3,0.5,0.3,0.5,0.2,339,156,4,0.801603206,102,32.06,2.14,9.39,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,077-W2021009-162_R2,W2021009-162,0.95,0.3,0.5,0.3,0.5,0.2,277,287,7,1.22591944,61,51.49,4.04,16.77,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,078-W2021009-162_R2,W2021009-162,0.95,0.3,0.5,0.3,0.5,0.2,493,65,0,0,100,11.65,0.75,3.1,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,079-W2021006-011_R2,W2021006-011,0.95,0.3,0.5,0.3,0.5,0.2,614,11,0,0,9,1.76,0.14,0.55,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,080-W2021006-011_R2,W2021006-011,0.95,0.3,0.5,0.3,0.5,0.2,592,47,0,0,20,7.36,0.52,2,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,081-W2021006-011_R2,W2021006-011,0.95,0.3,0.5,0.3,0.5,0.2,615,41,0,0,37,6.25,0.43,1.81,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,082-W2021010-319_R2,W2021010-319,0.95,0.3,0.5,0.3,0.5,0.2,631,0,0,0,19,0,0,0,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,083-W2021010-319_R2,W2021010-319,0.95,0.3,0.5,0.3,0.5,0.2,633,1,0,0,27,0.16,0.01,0.03,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,084-W2021010-319_R2,W2021010-319,0.95,0.3,0.5,0.3,0.5,0.2,640,3,0,0,20,0.47,0.03,0.14,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,085-W2021009-164_R2,W2021009-164,0.95,0.3,0.5,0.3,0.5,0.2,350,282,2,0.315457413,54,44.79,3.52,14.04,NA,
ResNet,Jan26_23-15-35_2026,3,5-1-2023_5dpi,2,086-W2021009-164_R2,W2021009-164,0.95,0.3,0.5,0.3,0.5,0.2,316,291,4,0.654664484,46,48.28,3.9,15.32,NA,
